OBJECTID,Shape_Length,START_X,START_Y,END_X,END_Y,Strike,Lat,Long
1298,0.008958291,127.2308064,-3.36613475,127.22185,-3.366316643,268.8365618,-3.366225696,127.2263282
1299,0.008958291,127.22185,-3.366316643,127.2128934,-3.36649305,268.8716565,-3.366404846,127.2173717
1300,0.008958291,127.2128934,-3.36649305,127.2039368,-3.366663972,268.9067442,-3.366578511,127.2084151
1301,0.008958291,127.2039368,-3.366663972,127.19498,-3.366829408,268.9418379,-3.36674669,127.1994584
1302,0.008958291,127.19498,-3.366829408,127.1860231,-3.366989358,268.9769313,-3.366909383,127.1905016
1303,0.008958291,127.1860231,-3.366989358,127.1770662,-3.367143822,269.0120243,-3.36706659,127.1815447
1304,0.00895829,127.1770662,-3.367143822,127.1681091,-3.367292801,269.0471104,-3.367218311,127.1725877
1305,0.008958291,127.1681091,-3.367292801,127.159152,-3.367436293,269.0822092,-3.367364547,127.1636306
1306,0.008958291,127.159152,-3.367436293,127.1501948,-3.3675743,269.1172947,-3.367505296,127.1546734
1307,0.00895829,127.1501948,-3.3675743,127.1412375,-3.36770682,269.1523925,-3.36764056,127.1457161
1308,0.008944653,127.1412375,-3.36770682,127.1323039,-3.368152367,267.1448269,-3.367929593,127.1367707
1309,0.00894466,127.1323039,-3.368152367,127.1233721,-3.368632456,266.9232708,-3.368392411,127.127838
1310,0.008944661,127.1233721,-3.368632456,127.1144417,-3.369137221,266.7649666,-3.368884838,127.1189069
1311,0.008944661,127.1144417,-3.369137221,127.1055126,-3.369663323,266.6280634,-3.369400272,127.1099771
1312,0.008944661,127.1055126,-3.369663323,127.0965846,-3.370208937,266.5028527,-3.36993613,127.1010486
1313,0.008944663,127.0965846,-3.370208937,127.0876577,-3.370772915,266.3849941,-3.370490926,127.0921211
1314,0.008944661,127.0876577,-3.370772915,127.078732,-3.37135448,266.2721068,-3.371063697,127.0831948
1315,0.008944663,127.078732,-3.37135448,127.0698073,-3.371953088,266.1626988,-3.371653784,127.0742696
1316,0.008944662,127.0698073,-3.371953088,127.0608839,-3.372568352,266.0557604,-3.37226072,127.0653456
1317,0.008944662,127.0608839,-3.372568352,127.0519615,-3.373199999,265.9505622,-3.372884175,127.0564227
1318,0.008944662,127.0519615,-3.373199999,127.0430404,-3.373847843,265.8465443,-3.373523921,127.047501
1319,0.008944662,127.0430404,-3.373847843,127.0341204,-3.374511764,265.7432838,-3.374179803,127.0385804
1320,0.008944662,127.0341204,-3.374511764,127.0252016,-3.375191696,265.6404334,-3.37485173,127.029661
1321,0.008944663,127.0252016,-3.375191696,127.016284,-3.375887622,265.5376785,-3.375539659,127.0207428
1322,0.008944662,127.016284,-3.375887622,127.0073678,-3.376599559,265.4347991,-3.37624359,127.0118259
1323,0.008944662,127.0073678,-3.376599559,126.9984528,-3.377327563,265.3315458,-3.376963561,127.0029103
1324,0.008944662,126.9984528,-3.377327563,126.9895391,-3.378071719,265.2277305,-3.377699641,126.9939959
1325,0.008944663,126.9895391,-3.378071719,126.9806268,-3.378832137,265.1231928,-3.378451928,126.985083
1326,0.008944662,126.9806268,-3.378832137,126.971716,-3.379608957,265.0177382,-3.379220547,126.9761714
1327,0.008944662,126.971716,-3.379608957,126.9628066,-3.380402341,264.9112247,-3.380005649,126.9672613
1328,0.008944662,126.9628066,-3.380402341,126.9538987,-3.381212474,264.8035042,-3.380807407,126.9583526
1329,0.008944662,126.9538987,-3.381212474,126.9449923,-3.382039565,264.6944202,-3.381626019,126.9494455
1330,0.008944662,126.9449923,-3.382039565,126.9360876,-3.382883843,264.5838443,-3.382461704,126.94054
1331,0.008944662,126.9360876,-3.382883843,126.9271845,-3.383745559,264.471632,-3.383314701,126.9316361
1332,0.008944662,126.9271845,-3.383745559,126.9182832,-3.384624987,264.3576352,-3.384185273,126.9227339
1333,0.008944661,126.9182832,-3.384624987,126.9093837,-3.38552242,264.241729,-3.385073703,126.9138335
1334,0.008944662,126.9093837,-3.38552242,126.900486,-3.386438177,264.123746,-3.385980298,126.9049349
1335,0.008944662,126.900486,-3.386438177,126.8915903,-3.387372595,264.0035665,-3.386905386,126.8960382
1336,0.008944662,126.8915903,-3.387372595,126.8826966,-3.388326038,263.8810159,-3.387849316,126.8871435
1337,0.008944662,126.8826966,-3.388326038,126.873805,-3.389298891,263.7559566,-3.388812464,126.8782508
1338,0.008944661,126.873805,-3.389298891,126.8649156,-3.390291566,263.6282111,-3.389795228,126.8693603
1339,0.008944662,126.8649156,-3.390291566,126.8560285,-3.391304499,263.4976239,-3.390798032,126.860472
1340,0.008944661,126.8560285,-3.391304499,126.8471437,-3.392338154,263.3640096,-3.391821326,126.8515861
1341,0.008944662,126.8471437,-3.392338154,126.8382615,-3.393393024,263.22718,-3.392865589,126.8427026
1342,0.008944661,126.8382615,-3.393393024,126.8293819,-3.394469631,263.0869424,-3.393931327,126.8338217
1343,0.00894466,126.8293819,-3.394469631,126.820505,-3.395568528,262.9430935,-3.395019079,126.8249434
1344,0.008944661,126.820505,-3.395568528,126.8116309,-3.396690304,262.7953987,-3.396129416,126.816068
1345,0.008944661,126.8116309,-3.396690304,126.8027599,-3.397835583,262.6436242,-3.397262943,126.8071954
1346,0.00894466,126.8027599,-3.397835583,126.793892,-3.399005024,262.4875394,-3.398420303,126.798326
1347,0.008944661,126.793892,-3.399005024,126.7850274,-3.400199333,262.326837,-3.399602178,126.7894597
1348,0.00894466,126.7850274,-3.400199333,126.7761664,-3.401419253,262.1612682,-3.400809293,126.7805969
1349,0.00894466,126.7761664,-3.401419253,126.767309,-3.402665579,261.9904912,-3.402042416,126.7717377
1350,0.008944661,126.767309,-3.402665579,126.7584554,-3.403939155,261.814182,-3.403302367,126.7628822
1351,0.008944659,126.7584554,-3.403939155,126.749606,-3.405240879,261.6319785,-3.404590017,126.7540307
1352,0.008944659,126.749606,-3.405240879,126.7407609,-3.40657171,261.4434784,-3.405906294,126.7451834
1353,0.008944659,126.7407609,-3.40657171,126.7319204,-3.40793267,261.2482615,-3.40725219,126.7363406
1354,0.008944659,126.7319204,-3.40793267,126.7230847,-3.40932485,261.0458685,-3.40862876,126.7275026
1355,0.008944657,126.7230847,-3.40932485,126.7142542,-3.410749419,260.8357754,-3.410037134,126.7186695
1356,0.008944658,126.7142542,-3.410749419,126.7054292,-3.412207629,260.6174322,-3.411478524,126.7098417
1357,0.008944657,126.7054292,-3.412207629,126.6966101,-3.413700822,260.3902307,-3.412954225,126.7010197
